Uuid,Void/Retire,Same as mappings,Fully specified name:en,Fully specified name:fr,Short name:en,Short name:fr,Description:en,Description:fr,Data class,Data type,Answers,Members,_version:1,_order:1000,
135834AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:K13.2,Leukoplakia of tongue (K13.2),"Leucoplasie et autres anomalies de l'epithelium buccal, y compris la langue (K13.2)",Leukoplakia of tongue,"Leucoplasie et autres anomalies de l'epithelium buccal, y compris la langue",,,Diagnosis,N/A,,,,,
135886AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:G93.8,Lesion of brain (G93.8),Lesions cerebrales (G93.8),Lesion of brain,Lesions cerebrales,,,Diagnosis,N/A,,,,,
135898AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:A30.5,Lepromatous Leprosy (A30.5),Lepre lepromateuse (A30.5),Lepromatous Leprosy,Lepre lepromateuse,,,Diagnosis,N/A,,,,,
135968AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:M21.7,Leg length inequality (M21.7),Inegalite des membres (M21.7),Leg length inequality,Inegalite des membres,,,Diagnosis,N/A,,,,,
136116AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:A96.2,Lassa Fever (A96.2),Fievre de lassa (A96.2),Lassa Fever,Fievre de lassa,,,Diagnosis,N/A,,,,,
136135AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:L41.4,Large Plaque Parapsoriasis (L41.4),Parapsoriasis en large plaque (L41.4),Large Plaque Parapsoriasis,Parapsoriasis en large plaque,,,Diagnosis,N/A,,,,,
136245AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:M25.5,Knee Pain (M25.5),Douleur au genou (M25.5),Knee Pain,Douleur au genou,,,Diagnosis,N/A,,,,,
136281AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:P57.9,Kernicterus of newborn (P57.9),Ictere nucleaire (P57.9),Kernicterus of newborn,Ictere nucleaire,,,Diagnosis,N/A,,,,,
136308AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:L91.0,Keloid Scar (L91.0),Cicatrice cheloïde (L91.0),Keloid Scar,Cicatrice cheloïde,,,Diagnosis,N/A,,,,,
136572AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:K56.1,Intussusception of Intestine (K56.1),Invagination intestinale (K56.1),Intussusception of Intestine,Invagination intestinale,,,Diagnosis,N/A,,,,,
136587AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:N85.6,Intrauterine synechiae (N85.6),Synechie uterine (N85.6),Intrauterine synechiae,Synechie uterine,,,Diagnosis,N/A,,,,,
136643AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S06.9,Intracranial injury (S06.9),Lesion traumatique intracranienne (S06.9),Intracranial injury,Lesion traumatique intracranienne,,,Diagnosis,N/A,,,,,
136674AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:K56.2,Intestinal Volvulus (K56.2),Volvulus intestinal (K56.2),Intestinal Volvulus,Volvulus intestinal,,,Diagnosis,N/A,,,,,
136701AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:K56.5,Intestinal Adhesions with Obstruction (K56.5),"Adherences de l'intestin (brides), avec occlusion (K56.5)",Intestinal Adhesions with Obstruction,"Adherences de l'intestin (brides), avec occlusion",,,Diagnosis,N/A,,,,,
136729AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S27.9,Other intra-thoracic injury (S27.9),Lesion traumatique d'organes intrathoraciques (S27.9),Other intra-thoracic injury,Lesion traumatique d'organes intrathoraciques,,,Diagnosis,N/A,,,,,
136758AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:N92.1,Irregular intermenstrual bleeding (N92.1),Saignement intermenstruel (N92.1),Irregular intermenstrual bleeding,Saignement intermenstruel,,,Diagnosis,N/A,,,,,
136870AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S55.0,Injury of ulnar artery (S55.0),Lesion traumatique de l'artere cubitale au niveau de l'avant-bras (S55.0),Injury of ulnar artery,Lesion traumatique de l'artere cubitale au niveau de l'avant-bras,,,Diagnosis,N/A,,,,,
136883AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S46.0,Rotator cuff injury (S46.0),Lesion traumatique des tendons de la coiffe des rotateurs de l'epaule (S46.0),Rotator cuff injury,Lesion traumatique des tendons de la coiffe des rotateurs de l'epaule,,,Diagnosis,N/A,,,,,
136923AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S55.1,Injury of radial artery (S55.1),Lesion traumatique de l'artere radiale au niveau de l'avant-bras (S55.1),Injury of radial artery,Lesion traumatique de l'artere radiale au niveau de l'avant-bras,,,Diagnosis,N/A,,,,,
136951AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S24.1,"Spinal cord injury, thoracic region (S24.1)",Lesions traumatiques de la moelle dorsale (S24.1),"Spinal cord injury, thoracic region",Lesions traumatiques de la moelle dorsale,,,Diagnosis,N/A,,,,,
136979AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S34.2,Injury of lumbar nerve roots (S34.2),Lesion traumatique de la racine nerveuse du rachis lombaire et sacre (S34.2),Injury of lumbar nerve roots,Lesion traumatique de la racine nerveuse du rachis lombaire et sacre,,,Diagnosis,N/A,,,,,
136f3581-2d4e-42a2-ad86-6b48a334d881,,ICD-10:G43.9,Migraine (G43.9),Migraine (G43.9),Migraine,Migraine,,,Diagnosis,N/A,,,,,
137051AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S34.3,Injury of cauda equina (S34.3),Lesion traumatique de la queue de cheval (S34.3),Injury of cauda equina,Lesion traumatique de la queue de cheval,,,Diagnosis,N/A,,,,,
137059AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S14.3,Injury of Brachial Plexus (S14.3),Lesion traumatique du plexus brachial (S14.3),Injury of Brachial Plexus,Lesion traumatique du plexus brachial,,,Diagnosis,N/A,,,,,
137071AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S44.3,Injury of axillary nerve (S44.3),Lesion traumatique du nerf axillaire (S44.3),Injury of axillary nerve,Lesion traumatique du nerf axillaire,,,Diagnosis,N/A,,,,,
137089AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S36.9,Other intra-abdominal injury (S36.9),Lesion traumatique d'un organe intra-abdominal (S36.9),Other intra-abdominal injury,Lesion traumatique d'un organe intra-abdominal,,,Diagnosis,N/A,,,,,
137159AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:L60.0,Ingrowing Nail (L60.0),Ongle incarne (L60.0),Ingrowing Nail,Ongle incarne,,,Diagnosis,N/A,,,,,
137213AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:B85.2,Pediculosis (B85.2),Pediculose (B85.2),Pediculosis,Pediculose,,,Diagnosis,N/A,,,,,
137225AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:B87.9,Infestation by Fly Larvae (B87.9),Myiase (B87.9),Infestation by Fly Larvae,Myiase,,,Diagnosis,N/A,,,,,
137251AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:N97.9,Infertile (N97.9),Infertilite (N97.9),Infertile,Infertilite,,,Diagnosis,N/A,,,,,
137298AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:O41.1,Chorioamnionitis (O41.1),Infection du sac amniotique et des membranes (O41.1),Chorioamnionitis,Infection du sac amniotique et des membranes,,,Diagnosis,N/A,,,,,
137317AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:A31.0,Infection due to Mycobacterium Avium (A31.0),Infection pulmonaire a mycobacterium (A31.0),Infection due to Mycobacterium Avium,Infection pulmonaire a mycobacterium,,,Diagnosis,N/A,,,,,
137393AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:B73,Onchocerciasis (B73),Infection d'onchocerca volvulus (B73),Onchocerciasis,Infection d'onchocerca volvulus,,,Diagnosis,N/A,,,,,
137557AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:F84.0,Infantile Autism (F84.0),Autisme infantile (F84.0),Infantile Autism,Autisme infantile,,,Diagnosis,N/A,,,,,
137577AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:A30.0,Indeterminate Leprosy (A30.0),Lepre indeterminee (A30.0),Indeterminate Leprosy,Lepre indeterminee,,,Diagnosis,N/A,,,,,
137607AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:N81.2,Incomplete Uterovaginal Prolapse (N81.2),Prolapsus utero-vaginal partiel (N81.2),Incomplete Uterovaginal Prolapse,Prolapsus utero-vaginal partiel,,,Diagnosis,N/A,,,,,
137699AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:Q52.3,Imperforate hymen (Q52.3),Imperforation de l'hymen (Q52.3),Imperforate hymen,Imperforation de l'hymen,,,Diagnosis,N/A,,,,,
137757AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:K01.1,Impacted tooth (K01.1),Dents enclavees (K01.1),Impacted tooth,Dents enclavees,,,Diagnosis,N/A,,,,,
137880AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:M41.2,Idiopathic scoliosis (M41.2),Scolioses idiopathiques (M41.2),Idiopathic scoliosis,Scolioses idiopathiques,,,Diagnosis,N/A,,,,,
137932AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:D61.3,Idiopathic Aplastic Anemia (D61.3),Aplasie medullaire idiopathique (D61.3),Idiopathic Aplastic Anemia,Aplasie medullaire idiopathique,,,Diagnosis,N/A,,,,,
137941AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:E10.5,IDDM with Peripheral Circulatory Disorder (E10.5),Diabete sucre insulino-dependant (type 1) avec complications vasculaires peripheriques (E10.5),IDDM with Peripheral Circulatory Disorder,Diabete sucre insulino-dependant (type 1) avec complications vasculaires peripheriques,,,Diagnosis,N/A,,,,,
137998AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:P80.9,Hypothermia of newborn (P80.9),Hypothermie du nouveau-ne (P80.9),Hypothermia of newborn,Hypothermie du nouveau-ne,,,Diagnosis,N/A,,,,,
138010AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:Q54.9,Hypospadias (Q54.9),Hypospadias (Q54.9),Hypospadias,Hypospadias,,,Diagnosis,N/A,,,,,
138119AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:J35.3,Hypertrophy of Tonsils and Adenoids (J35.3),Hypertrophie des amygdales et des vegetations adenoïdes (J35.3),Hypertrophy of Tonsils and Adenoids,Hypertrophie des amygdales et des vegetations adenoïdes,,,Diagnosis,N/A,,,,,
138120AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:J35.1,Hypertrophy of Tonsils (J35.1),Hypertrophie des amygdales (J35.1),Hypertrophy of Tonsils,Hypertrophie des amygdales,,,Diagnosis,N/A,,,,,
138138AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:N62,Hypertrophy of Breast (N62),Hypertrophie mammaire (N62),Hypertrophy of Breast,Hypertrophie mammaire,,,Diagnosis,N/A,,,,,
138140AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:M89.8,Bony Exostosis (M89.8),Osteophyte (M89.8),Bony Exostosis,Osteophyte,,,Diagnosis,N/A,,,,,
138141AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:M89.3,Hypertrophy of Bone (M89.3),Hypertrophie osseuse (M89.3),Hypertrophy of Bone,Hypertrophie osseuse,,,Diagnosis,N/A,,,,,
138144AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:J35.2,Hypertrophy of Adenoids (J35.2),Hypertrophie des vegetations adenoïdes (J35.2),Hypertrophy of Adenoids,Hypertrophie des vegetations adenoïdes,,,Diagnosis,N/A,,,,,
138147AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:L91.0,Hypertrophic Scar (L91.0),Cicatrice hypertrophique (L91.0),Hypertrophic Scar,Cicatrice hypertrophique,,,Diagnosis,N/A,,,,,
138154AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:L43.0,Hypertrophic Lichen Planus (L43.0),Lichen plan hypertrophique (L43.0),Hypertrophic Lichen Planus,Lichen plan hypertrophique,,,Diagnosis,N/A,,,,,
138166AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:L68.9,Hypertrichosis (L68.9),Hypertrichose (L68.9),Hypertrichosis,Hypertrichose,,,Diagnosis,N/A,,,,,
138197AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:I67.4,Hypertensive encephalopathy (I67.4),Encephalopathie hypertensive (I67.4),Hypertensive encephalopathy,Encephalopathie hypertensive,,,Diagnosis,N/A,,,,,
138277AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:L87.0,Hyperkeratosis Follicularis in Cutem Penetrans (L87.0),Maladie de Kyrle (L87.0),Hyperkeratosis Follicularis in Cutem Penetrans,Maladie de Kyrle,,,Diagnosis,N/A,,,,,
138387AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:O01.0,Classical hydatidiform mole (O01.0),Mole hydatiforme classique (O01.0),Classical hydatidiform mole,Mole hydatiforme classique,,,Diagnosis,N/A,,,,,
138405AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:B24,Human immunodeficiency virus (HIV) disease (B24),Virus de l'immunodeficience humaine (VIH) (B24),Human immunodeficiency virus (HIV) disease,Virus de l'immunodeficience humaine (VIH),,,Diagnosis,N/A,,,,,
138434AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:H00.0,Hordeolum (H00.0),Orgelet (H00.0),Hordeolum,Orgelet,,,Diagnosis,N/A,,,,,
138603AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:L68.0,Hirsutism (L68.0),Hirsutisme (L68.0),Hirsutism,Hirsutisme,,,Diagnosis,N/A,,,,,
138605AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:Q43.1,Hirschsprung's Disease (Q43.1),Maladie de Hirschsprung (Q43.1),Hirschsprung's Disease,Maladie de Hirschsprung,,,Diagnosis,N/A,,,,,
138660AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:L73.2,Hidradenitis Suppurativa (L73.2),Hidrosadenite suppuree (L73.2),Hidradenitis Suppurativa,Hidrosadenite suppuree,,,Diagnosis,N/A,,,,,
138688AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:B00.9,Herpesvirus Infection (B00.9),Infection due au virus de l'herpes (B00.9),Herpesvirus Infection,Infection due au virus de l'herpes,,,Diagnosis,N/A,,,,,
138834AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:K72.9,Hepatic encephalopathy (K72.9),Encephalopathie hepatique (K72.9),Hepatic encephalopathy,Encephalopathie hepatique,,,Diagnosis,N/A,,,,,
138911AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:D66,Hemophilia A (D66),Hemophilie a (D66),Hemophilia A,Hemophilie a,,,Diagnosis,N/A,,,,,
138961AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:G81.9,Hemiparesis (G81.9),Hemiparesie (G81.9),Hemiparesis,Hemiparesie,,,Diagnosis,N/A,,,,,
138977AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:N83.6,Haematosalpinx (N83.6),Hematosalpinx (N83.6),Haematosalpinx,Hematosalpinx,,,Diagnosis,N/A,,,,,
139005AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:P78.2,Hematemesis and/or melena due to swallowed maternal blood (P78.2),Deglutition de sang maternel (P78.2),Hematemesis and/or melena due to swallowed maternal blood,Deglutition de sang maternel,,,Diagnosis,N/A,,,,,
139006AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:K92.0,Hematemesis (K92.0),Hematemese (K92.0),Hematemesis,Hematemese,,,Diagnosis,N/A,,,,,
139059AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:R12,Heartburn (R12),Pyrosis (R12),Heartburn,Pyrosis,,,Diagnosis,N/A,,,,,
139233AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:G61.0,Guillain-Barre syndrome (G61.0),Syndrome de Guillain-Barre (G61.0),Guillain-Barre syndrome,Syndrome de Guillain-Barre,,,Diagnosis,N/A,,,,,
139251AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:F43.2,Adjustment disorders (F43.2),Troubles de l'adaptation (F43.2),Adjustment disorders,Troubles de l'adaptation,,,Diagnosis,N/A,,,,,
139277AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:A58,Granuloma inguinale (A58),Granulome inguinal (A58),Granuloma inguinale,Granulome inguinal,,,Diagnosis,N/A,,,,,
139280AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:L92.0,Granuloma Annulare (L92.0),Granulome annulaire (L92.0),Granuloma Annulare,Granulome annulaire,,,Diagnosis,N/A,,,,,
139477AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:O01.0,Gestational Trophoblastic Neoplasm (O01.0),Neoplasie gestationnelle trophoblastique (O01.0),Gestational Trophoblastic Neoplasm,Neoplasie gestationnelle trophoblastique,,,Diagnosis,N/A,,,,,
139479AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:P35.0,Congenital rubella syndrome (P35.0),Syndrome de rubeole congenitale (P35.0),Congenital rubella syndrome,Syndrome de rubeole congenitale,,,Diagnosis,N/A,,,,,
139502AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:O23.9,Genitourinary Tract Infection in Pregnancy (O23.9),Infection genito-urinaire au cours de la grossesse (O23.9),Genitourinary Tract Infection in Pregnancy,Infection genito-urinaire au cours de la grossesse,,,Diagnosis,N/A,,,,,
139529AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:I25.5,Ischemic cardiomyopathy (I25.5),"Cardiomyopathie, ischemique (I25.5)",Ischemic cardiomyopathy,"Cardiomyopathie, ischemique",,,Diagnosis,N/A,,,,,
139545AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:F41.1,Generalized anxiety disorder (F41.1),Anxiete generalisee (F41.1),Generalized anxiety disorder,Anxiete generalisee,,,Diagnosis,N/A,,,,,
139569AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:Q79.3,Gastroschisis (Q79.3),Gastroschisis (Q79.3),Gastroschisis,Gastroschisis,,,Diagnosis,N/A,,,,,
139582AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:K92.2,Gastrointestinal hemorrhage (K92.2),Hemorragie gastro-intestinale (K92.2),Gastrointestinal hemorrhage,Hemorragie gastro-intestinale,,,Diagnosis,N/A,,,,,
139653AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:M67.4,Ganglion of Tendon Sheath (M67.4),Kyste articulaire ou du tendon (M67.4),Ganglion of Tendon Sheath,Kyste articulaire ou du tendon,,,Diagnosis,N/A,,,,,
139739AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:K20,Fungal esophagitis (K20),Oesphagites due a candidose (K20),Fungal esophagitis,Oesphagites due a candidose,,,Diagnosis,N/A,,,,,
139845AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S72.3,Fracture of shaft of femur (S72.3),Fracture de la diaphyse femorale (S72.3),Fracture of shaft of femur,Fracture de la diaphyse femorale,,,Diagnosis,N/A,,,,,
139849AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S52.4,Fracture of both radius and ulna (S52.4),"Fracture des deux diaphyses, cubitale et radiale (S52.4)",Fracture of both radius and ulna,"Fracture des deux diaphyses, cubitale et radiale",,,Diagnosis,N/A,,,,,
139850AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S32.5,Fracture of pubis (S32.5),Fracture du pubis (S32.5),Fracture of pubis,Fracture du pubis,,,Diagnosis,N/A,,,,,
139851AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S52.1,Fracture of proximal end of radius (S52.1),Fracture de l'extremite superieure du radius (S52.1),Fracture of proximal end of radius,Fracture de l'extremite superieure du radius,,,Diagnosis,N/A,,,,,
139853AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S62.5,Fracture of phalanx of thumb (S62.5),Fracture du pouce (S62.5),Fracture of phalanx of thumb,Fracture du pouce,,,Diagnosis,N/A,,,,,
139859AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S62.0,Fracture of navicular bone of wrist (S62.0),Fracture de l'os scaphoïde de la main (S62.0),Fracture of navicular bone of wrist,Fracture de l'os scaphoïde de la main,,,Diagnosis,N/A,,,,,
139865AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S02.6,Fracture of Mandible (S02.6),Fracture du maxillaire inferieur (S02.6),Fracture of Mandible,Fracture du maxillaire inferieur,,,Diagnosis,N/A,,,,,
139871AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S82.9,Fracture of Lower Leg (S82.9),Fracture de la jambe (S82.9),Fracture of Lower Leg,Fracture de la jambe,,,Diagnosis,N/A,,,,,
139876AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S32.3,Fracture of ilium (S32.3),Fracture de l'ilion (S32.3),Fracture of ilium,Fracture de l'ilion,,,Diagnosis,N/A,,,,,
139884AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S02.8,Facial fractures (S02.8),Fracture des os de la face (S02.8),Facial fractures,Fracture des os de la face,,,Diagnosis,N/A,,,,,
139887AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S52.6,Fracture of distal end of radius and ulna (S52.6),Fracture de l'extremite inferieure du cubitus et du radius (S52.6),Fracture of distal end of radius and ulna,Fracture de l'extremite inferieure du cubitus et du radius,,,Diagnosis,N/A,,,,,
139890AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S62.1,Fracture of carpal bone (S62.1),Fracture de l'os du carpe (S62.1),Fracture of carpal bone,Fracture de l'os du carpe,,,Diagnosis,N/A,,,,,
139892AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S92.0,Fracture of calcaneus (S92.0),Fracture du calcaneum (S92.0),Fracture of calcaneus,Fracture du calcaneum,,,Diagnosis,N/A,,,,,
139899AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:T14.2,Closed fracture (T14.2),Fracture fermee (T14.2),Closed fracture,Fracture fermee,,,Diagnosis,N/A,,,,,
139905AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S32.4,Fracture of acetabulum (S32.4),Fracture de l'acetabulum (S32.4),Fracture of acetabulum,Fracture de l'acetabulum,,,Diagnosis,N/A,,,,,
139906AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:L75.2,Fox-Fordyce Disease (L75.2),Maladie de Fox-Fordyce (L75.2),Fox-Fordyce Disease,Maladie de Fox-Fordyce,,,Diagnosis,N/A,,,,,
139960AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:T19.9,Foreign Body in Genitourinary Tract (T19.9),Corps etranger dans les voies genito-urinaires (T19.9),Foreign Body in Genitourinary Tract,Corps etranger dans les voies genito-urinaires,,,Diagnosis,N/A,,,,,
139962AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:T16,Foreign body in ear (T16),Corps etranger dans l'oreille (T16),Foreign body in ear,Corps etranger dans l'oreille,,,Diagnosis,N/A,,,,,
139963AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:T18.9,Foreign Body in Digestive Tract (T18.9),Corps etranger dans les voies digestives (T18.9),Foreign Body in Digestive Tract,Corps etranger dans les voies digestives,,,Diagnosis,N/A,,,,,
139972AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:L92.3,Foreign Body Granuloma of Skin (L92.3),Granulome cutane et sous-cutane du a la presence d'un corps etranger (L92.3),Foreign Body Granuloma of Skin,Granulome cutane et sous-cutane du a la presence d'un corps etranger,,,Diagnosis,N/A,,,,,
139981AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:M21.3,Foot-Drop (M21.3),Pied tombant (M21.3),Foot-Drop,Pied tombant,,,Diagnosis,N/A,,,,,
13ff96a3-7a34-409d-a96b-6fdc383c1443,,ICD-10:J11.1,Influenza (J11.1),Grippe (J11.1),Influenza,Grippe,,,Diagnosis,N/A,,,,,
140012AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:N83.0,Follicular Cyst of Ovary (N83.0),Kyste folliculaire de l'ovaire (N83.0),Follicular Cyst of Ovary,Kyste folliculaire de l'ovaire,,,Diagnosis,N/A,,,,,
140093AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:K63.2,Fistula of Intestine (K63.2),Fistule de l'intestin (K63.2),Fistula of Intestine,Fistule de l'intestin,,,Diagnosis,N/A,,,,,
140147AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:R03.0,Elevated blood pressure (R03.0),elevation de la tension arterielle (R03.0),Elevated blood pressure,elevation de la tension arterielle,,,Diagnosis,N/A,,,,,
140399AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:P96.9,Fetal death (P96.9),Mort foetale (P96.9),Fetal death,Mort foetale,,,Diagnosis,N/A,,,,,
140402AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:P12.0,Fetal cephalhematoma (P12.0),Cephalhematome du nouveau-ne (P12.0),Fetal cephalhematoma,Cephalhematome du nouveau-ne,,,Diagnosis,N/A,,,,,
140429AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:N81.0,Female Urethrocele without Uterine Prolapse (N81.0),Uretrocele chez la femme (N81.0),Female Urethrocele without Uterine Prolapse,Uretrocele chez la femme,,,Diagnosis,N/A,,,,,
140439AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:N73.6,Female Pelvic Peritoneal Adhesions (N73.6),Adherences pelvi-peritoneales chez la femme (N73.6),Female Pelvic Peritoneal Adhesions,Adherences pelvi-peritoneales chez la femme,,,Diagnosis,N/A,,,,,
140476AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:R63.3,Feeding Problem (R63.3),Problemes d'alimentation (R63.3),Feeding Problem,Problemes d'alimentation,,,Diagnosis,N/A,,,,,
140507AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:N64.1,Fat Necrosis of Breast (N64.1),Necrose adipeuse du sein (N64.1),Fat Necrosis of Breast,Necrose adipeuse du sein,,,Diagnosis,N/A,,,,,
